 country_ name,iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Jamaica,JAM,,,,1.394013115,1.414406379,1.434857548,1.455260348,1.479465307,1.509019186,1.541170376,1.57265555,1.588204951,1.604791345,1.636324773,1.67598366,1.712992271,1.754130477,1.793658389,1.82486599,1.850056933,1.873353,1.900243,1.929556,1.960043,1.98988,2.01783,2.043097,2.066247,2.089015,2.11388,2.142438,2.175634,2.2124,2.24989,2.284118,2.312337,2.333427,2.348572,2.360159,2.371713,2.385806,2.403082,2.422783,2.444388,2.466903,2.48954,2.51234,2.535443,2.558241,2.579973,2.600095,2.618325,2.634779,2.649825,2.664049,2.677888,2.691444,2.704606,2.717344,2.729575,2.741253,2.752358,2.762965,2.773215,2.783301
Japan,JPN,83.29304337,84.64359086,85.93085241,87.11968938,88.21170174,89.26639162,90.21173013,91.00366127,91.82437666,92.72662219,93.51683962,94.36329099,95.24632932,96.22052792,97.2286519,98.27846605,99.18069641,100.209347,101.3378022,102.5415621,103.707537,105.142875,106.616535,108.085729,109.495053,110.804519,111.992858,113.067848,114.054587,114.993274,115.912104,116.821569,117.708919,118.552097,119.318921,119.988663,120.551455,121.02183,121.432942,121.831143,122.249285,122.702527,123.180357,123.658854,124.101546,124.483305,124.794817,125.048424,125.266403,125.48105,125.714674,125.974298,126.249509,126.523884,126.773081,126.978754,127.136576,127.250015,127.3179,127.340884,127.319802,127.2529,127.139821,126.984964,126.794564
Jordan,JOR,,,,,0.725866651,0.756342513,0.788311414,0.821967012,0.857335755,0.894616946,0.934221268,0.976373355,1.027855371,1.072985659,1.119922673,1.168678619,1.219237945,1.381828205,1.522185712,1.600359446,1.654769,1.739903,1.81187,1.873548,1.929939,1.985121,2.039114,2.091716,2.146662,2.208562,2.28067,2.365665,2.462968,2.568582,2.676515,2.782885,2.884065,2.982349,3.086664,3.209466,3.358453,3.538663,3.743944,3.957221,4.154813,4.320158,4.448113,4.545248,4.621329,4.691402,4.767476,4.850227,4.938935,5.042538,5.171633,5.332982,5.530218,5.759424,6.010035,6.266865,6.517912,6.760371,6.994451,7.214832,7.416083
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.530027,16.514269,16.433379,16.297681,16.123445,15.925913,15.704673,15.465649,15.238339,15.059994,14.956769,14.942788,15.010919,15.139324,15.294474,15.451752,15.603072,15.755242,15.915966,16.098356,16.310624,16.554305,16.821455,17.099546,17.371621
Kenya,KEN,6.124059703,6.292291036,6.467082915,6.649390415,6.83957181,7.037303652,7.243648358,7.458281524,7.682346666,7.916308443,8.160659182,8.415918401,8.682634722,8.961386343,9.251862219,9.553665436,9.868272975,10.19630024,10.53733697,10.89304906,11.252466,11.657479,12.083165,12.52981,12.997447,13.486241,13.995974,14.527187,15.081598,15.661414,16.267906,16.901181,17.559778,18.241331,18.942599,19.660713,20.393724,21.140344,21.899004,22.668238,23.446229,24.234087,25.029754,25.824736,26.608089,27.373035,28.116027,28.842245,29.564614,30.30124,31.06582,31.86328,32.69198,33.551079,34.43746,35.34904,36.286015,37.25054,38.244442,39.269988,40.328313,41.419954,42.542978,43.692881,44.863583
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,0.750184,0.8079,0.866747,0.926817,0.988267,1.051187,1.115463,1.180939,1.247597,1.315428,1.384342,1.452383,1.518855,1.586205,1.65792,1.73532,1.823201,1.91795,2.002645,2.054443,2.058832,2.00711,1.909096,1.791511,1.691891,1.637031,1.637906,1.686256,1.766247,1.853152,1.92947,1.990022,2.042215,2.095993,2.166344,2.263604,2.389498,2.538591,2.70529,2.881243,3.059473,3.239181,3.419581,3.593689,3.753121
Kyrgyzstan,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.394502,4.44178,4.477038,4.507565,4.543602,4.592135,4.656894,4.734761,4.817608,4.893658,4.95485,4.998286,5.027919,5.050867,5.077515,5.11547,5.166644,5.228937,5.301038,5.38031,5.464567,5.553827,5.64823,5.745698,5.843617
Lao People's DR,LAO,,,,,,,,,,,,,,,,,,,,,2.686025,2.759634,2.837967,2.916148,2.987544,3.047864,3.09494,3.131492,3.164146,3.20227,3.252701,3.31757,3.395113,3.483492,3.57937,3.680145,3.78523,3.895066,4.009121,4.126935,4.247839,4.371549,4.496971,4.621685,4.742685,4.857774,4.966303,5.068658,5.165072,5.256207,5.342879,5.424701,5.50234,5.579003,5.658894,5.745012,5.838837,5.939634,6.045439,6.153153,6.260544,6.366909,6.47305,6.579985,6.6893
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663985,2.645056,2.611306,2.568603,2.525444,2.487988,2.458305,2.434628,2.41465,2.394521,2.371481,2.345145,2.316731,2.286946,2.256935,2.227559,2.199105,2.171378,2.144215,2.117307,2.090519,2.063661,2.03709,2.011857,1.989354
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,2.297403,2.353569,2.416743,2.480426,2.535503,2.575693,2.598362,2.606224,2.604875,2.602573,2.605294,2.615753,2.632281,2.651295,2.667229,2.676593,2.67729,2.672182,2.668593,2.676615,2.703019,2.752473,2.821868,2.900862,2.974647,3.033406,3.070974,3.092684,3.11396,3.156661,3.23538,3.359875,3.522842,3.701464,3.863271,3.986865,4.057041,4.085426,4.109389,4.181742,4.337156,4.591698,4.924257,5.28699,5.612096
Lesotho,LSO,,,,,,,,,,,0.830475843,0.846659694,0.863936636,0.882182825,0.901354674,0.921312944,0.942133107,0.963797692,0.986059186,1.008935749,1.03224,1.053524,1.075281,1.098033,1.122484,1.14909,1.177975,1.208836,1.241159,1.274216,1.307403,1.340694,1.374044,1.406818,1.438248,1.467856,1.495101,1.520244,1.54458,1.569936,1.597534,1.6279,1.66036,1.693459,1.725118,1.753824,1.779201,1.801695,1.821632,1.839631,1.856225,1.871489,1.885488,1.898778,1.912042,1.925844,1.940345,1.955656,1.972194,1.990413,2.010586,2.03295,2.057331,2.083061,2.109197
Liberia,LBR,,,,,,,,,,,,,,,1.187408873,1.224143094,1.261870131,1.300589986,1.340302657,1.380015329,1.419728,1.457714,1.497356,1.538882,1.582584,1.628656,1.676016,1.724313,1.7752,1.830963,1.892529,1.961795,2.036325,2.107523,2.163835,2.197442,2.206867,2.196204,2.170426,2.137018,2.102877,2.06606,2.028672,2.006349,2.019148,2.079921,2.197801,2.36529,2.558085,2.741755,2.891968,2.99877,3.070673,3.124222,3.184643,3.269786,3.384804,3.522337,3.672782,3.821498,3.95799,4.079574,4.190155,4.293692,4.396554
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.697393,3.699352,3.690788,3.673906,3.65212,3.628079,3.602164,3.574014,3.544668,3.515218,3.486373,3.458923,3.432663,3.40603,3.376761,3.343268,3.305529,3.264304,3.219802,3.172436,3.122835,3.070593,3.016496,2.96381,2.916798
Luxembourg,LUX,0.296021875,0.297862578,0.29970328,0.301543983,0.303384686,0.305225389,0.307066091,0.308906794,0.310747497,0.312588199,0.314430902,0.317311147,0.32122189,0.324576808,0.328232188,0.331987701,0.334386229,0.335504863,0.33636112,0.337996541,0.339673,0.342224,0.345108,0.348173,0.35119,0.353984,0.356563,0.358961,0.361078,0.362791,0.364044,0.364779,0.365098,0.365301,0.365795,0.366884,0.368662,0.371079,0.374117,0.377708,0.381787,0.386355,0.3914,0.396807,0.402431,0.408148,0.414,0.419974,0.42583,0.431264,0.436107,0.440198,0.443729,0.447321,0.451826,0.457847,0.465546,0.474705,0.485079,0.496257,0.507889,0.519981,0.532479,0.544885,0.556573
Madagascar,MDG,,,,,,,,,,,5.328309678,5.433666138,5.543710824,5.658247214,5.77740277,5.900129072,6.026486836,6.157277442,6.292020711,6.430721278,6.576301,6.760352,6.952383,7.152391,7.360271,7.575757,7.799642,8.031589,8.268902,8.507958,8.746516,8.983494,9.220693,9.462343,9.714342,9.981113,10.264368,10.563491,10.877757,11.205548,11.545782,11.898267,12.263899,12.643864,13.039754,13.452526,13.882646,14.329239,14.790245,15.262817,15.744811,16.235767,16.736029,17.245275,17.763367,18.290394,18.826129,19.371031,19.926798,20.495706,21.079532,21.678867,22.29372,22.924557,23.571713
Malawi,MWI,,,,,3.092970654,3.153696669,3.218805788,3.289604028,3.364622241,3.441578544,3.523674682,3.607018892,3.705619961,3.805481277,3.897190196,3.997165947,4.108382133,4.239686284,4.363390005,4.486213794,4.603739,4.728693,4.859569,4.996861,5.141138,5.292816,5.454839,5.627788,5.80717,5.986639,6.163225,6.327344,6.483571,6.659453,6.892527,7.205635,7.617137,8.108484,8.620942,9.073088,9.408998,9.604199,9.682918,9.697635,9.725612,9.822812,10.006767,10.260421,10.563554,10.882543,11.19323,11.491824,11.788731,12.090476,12.407618,12.747846,13.112383,13.498377,13.904671,14.329056,14.769824,15.226813,15.700436,16.190126,16.695253
Malaysia,MYS,,,,,,7.31065946,7.518572265,7.738112487,7.96477467,8.194522495,8.427270144,8.662144179,8.90509371,9.147124032,9.396100865,9.64625436,9.898367372,10.15340488,10.40782926,10.66075659,10.908634,11.182078,11.46008,11.741849,12.02593,12.311782,12.599655,12.891715,13.191699,13.504433,13.833739,14.180093,14.543585,14.926976,15.333369,15.76434,16.221767,16.7035,17.202032,17.707064,18.211097,18.709835,19.2047,19.700762,20.205992,20.725374,21.260881,21.808125,22.358128,22.898579,23.420751,23.920963,24.401977,24.869423,25.332026,25.796124,26.263048,26.730607,27.197419,27.661017,28.1195,28.57297,29.02194,29.465372,29.901997
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,0.115703,0.119315,0.123372,0.127717,0.132122,0.136434,0.140582,0.144645,0.148797,0.153285,0.158282,0.163834,0.169861,0.176258,0.182864,0.189551,0.196283,0.203059,0.209832,0.216553,0.223179,0.229686,0.236053,0.242252,0.248263,0.25407,0.259668,0.265067,0.270292,0.275385,0.280384,0.285298,0.290147,0.294996,0.299917,0.304968,0.310168,0.315515,0.321026,0.326713,0.332575,0.338618,0.344817,0.351111,0.357415
Mali,MLI,,,,,,,,,,,4.821326643,4.918309169,5.01847057,5.121926441,5.228796981,5.339204946,5.453282299,5.571159979,5.692980692,5.818889698,5.949043,6.044532,6.147459,6.256192,6.368351,6.482276,6.596817,6.712545,6.83153,6.956779,7.090125,7.233877,7.386669,7.542377,7.692537,7.831891,7.95739,8.073178,8.189984,8.322726,8.482075,8.672581,8.891141,9.131449,9.383608,9.640643,9.901045,10.168,10.444822,10.736542,11.046926,11.376094,11.723017,12.088867,12.474857,12.881384,13.309942,13.759226,14.223403,14.694565,15.167286,15.639115,16.112333,16.592097,17.086022
Malta,MLT,,,,,0.315465333,0.315465333,0.315465333,0.315465333,0.314460667,0.314460667,0.313456,0.312451333,0.310442,0.309437333,0.307428,0.306423333,0.305418667,0.305418667,0.304414,0.304414,0.304414,0.304546,0.30485,0.305398,0.306291,0.307597,0.309328,0.311455,0.313953,0.316781,0.319898,0.323298,0.326953,0.330761,0.334592,0.338348,0.341978,0.34549,0.348912,0.352304,0.355707,0.359113,0.362492,0.365838,0.369142,0.372391,0.37561,0.378789,0.381844,0.384663,0.38718,0.389323,0.391148,0.39287,0.394786,0.397094,0.399892,0.403076,0.406392,0.409475,0.412064,0.414075,0.415596,0.416747,0.417723
Mauritania,MRT,,,,,,,,,,,0.995612122,1.008483066,1.021791418,1.035550669,1.049876596,1.064787895,1.080304215,1.096446057,1.113233921,1.130713269,1.148908,1.182945,1.217912,1.253839,1.290755,1.328687,1.36764,1.407621,1.448664,1.490811,1.534085,1.578585,1.62431,1.67108,1.718641,1.766855,1.815692,1.865356,1.91624,1.96887,2.023665,2.080782,2.14025,2.202201,2.266745,2.333966,2.403779,2.476188,2.551429,2.629806,2.711421,2.796502,2.884672,2.974686,3.064882,3.154087,3.241762,3.328285,3.414552,3.501927,3.5914,3.683221,3.777067,3.872684,3.969625
Mauritius,MUS,0.479492306,0.496751336,0.514648008,0.534076947,0.551930773,0.569557394,0.589578159,0.607563521,0.625341572,0.642929415,0.660779202,0.678767534,0.698426647,0.712498453,0.733462719,0.752737259,0.771300492,0.786393533,0.801206576,0.813012805,0.826447,0.8396,0.852397,0.865173,0.878355,0.892208,0.906926,0.922325,0.93782,0.952587,0.966036,0.978067,0.98889,0.998625,1.007503,1.015763,1.023278,1.030175,1.03726,1.045588,1.055865,1.068435,1.082958,1.098598,1.11414,1.128676,1.141949,1.154137,1.165288,1.175577,1.185143,1.19395,1.201931,1.209182,1.215835,1.222006,1.227714,1.232997,1.238013,1.242954,1.247951,1.253089,1.258335,1.26356,1.268567
Mexico,MEX,28.08290779,28.88250819,29.71861492,30.5930501,31.50778065,32.46487126,33.46649568,34.52105372,35.63155404,36.80130617,38.03369485,39.27365782,40.54076268,41.83500189,43.15638298,44.50489091,45.88061593,47.31775899,48.81949047,50.38913117,52.029859,53.719547,55.480125,57.283361,59.090495,60.872399,62.620087,64.337694,66.025613,67.688533,69.330974,70.950741,72.547995,74.133377,75.72121,77.322643,78.939441,80.571067,82.223153,83.901643,85.609404,87.347208,89.110043,90.887097,92.663664,94.426946,96.18171,97.925825,99.632299,101.26657,102.80859,104.239563,105.578297,106.888418,108.257822,109.747906,111.382857,113.139374,114.972821,116.815612,118.617542,120.365271,122.070963,123.740109,125.385833
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,1.278825,1.317049,1.356669,1.397305,1.438423,1.47965,1.520865,1.562212,1.603908,1.646291,1.689622,1.733479,1.777727,1.823215,1.871087,1.921885,1.976311,2.033345,2.089716,2.141006,2.184145,2.21792,2.243506,2.263204,2.280495,2.298038,2.316571,2.335694,2.355588,2.376165,2.397438,2.419729,2.443503,2.469045,2.496621,2.526447,2.558484,2.592776,2.629666,2.669572,2.712657,2.759074,2.808339,2.859174,2.909871
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614999,0.615743,0.617174,0.618851,0.620088,0.620415,0.619696,0.618192,0.616308,0.614623,0.613557,0.613239,0.613543,0.614322,0.615332,0.616389,0.617462,0.618592,0.61974,0.62087,0.621952,0.622957,0.623864,0.624648,0.625292
Montserrat,MSR,,,,,,,,,,,,,,,,,,,,,0.011629,0.011633,0.011655,0.011689,0.011733,0.01178,0.011832,0.011885,0.011928,0.011943,0.011919,0.01185,0.011743,0.011607,0.011464,0.011325,0.011183,0.011031,0.010891,0.010788,0.010734,0.010763,0.010856,0.010892,0.010717,0.010232,0.009375,0.008217,0.006936,0.005788,0.004956,0.004505,0.004377,0.004474,0.004645,0.004777,0.004847,0.004888,0.004905,0.004922,0.004953,0.004993,0.00503,0.005063,0.005094
Morocco,MAR,9.419922536,9.712537518,10.02063628,10.2893689,10.57240266,10.86999815,11.17934396,11.49978821,11.83099534,12.17328552,12.52520404,12.84067548,13.16356094,13.4950094,13.83489395,14.18138006,14.53271688,14.8912908,15.26126699,15.64426748,16.0396,16.389949,16.740525,17.097003,17.466606,17.854614,18.262366,18.688782,19.133462,19.595092,20.071902,20.564359,21.070647,21.583746,22.094516,22.596133,23.084731,23.560825,24.02733,24.489354,24.950128,25.410178,25.866445,26.314339,26.74766,27.161889,27.556892,27.934014,28.292299,28.630973,28.950553,29.250983,29.535591,29.812685,30.093109,30.385479,30.691434,31.011322,31.350544,31.714958,32.107739,32.531964,32.98419,33.452686,33.921203
Mozambique,MOZ,,,,,,,,,,,7.438261997,7.592967707,7.75353606,7.920838075,8.090296513,8.263708473,8.447802396,8.64144667,8.843241968,9.051462393,9.262078,9.468836,9.679753,9.901052,10.141147,10.405,10.693688,11.001909,11.320103,11.635174,11.936379,12.228508,12.511864,12.766859,12.968335,13.102982,13.155271,13.142516,13.124285,13.181941,13.371971,13.719853,14.203987,14.775877,15.363065,15.913101,16.410777,16.872896,17.317376,17.774066,18.264536,18.792357,19.348715,19.928496,20.523159,21.126676,21.73786,22.359637,22.994867,23.647815,24.321457,25.016921,25.732928,26.46718,27.216276
Myanmar,MMR,,,,,,,,,,,,,22.64094308,23.13790175,23.65132282,24.18429299,24.73578335,25.30682282,25.89946918,26.51886694,27.166045,27.836648,28.517289,29.209686,29.916827,30.640635,31.379308,32.130696,32.895739,33.675835,34.470694,35.279907,36.098908,36.91798,37.724581,38.508821,39.269143,40.005369,40.711172,41.379635,42.007309,42.588029,43.12626,43.642311,44.164109,44.710931,45.290888,45.895991,46.509586,47.106923,47.669791,48.195684,48.689952,49.151958,49.582751,49.984704,50.355559,50.698814,51.030006,51.369725,51.733013,52.125411,52.543841,52.983829,53.437159
Namibia,NAM,,,,,,,,,,,0.602861861,0.618271946,0.63415248,0.650517758,0.667379032,0.684759783,0.702678381,0.721151067,0.74019834,0.759908949,0.780386,0.804309,0.829806,0.855965,0.88153,0.905647,0.928228,0.949734,0.970569,0.991365,1.012761,1.034446,1.056758,1.08174,1.112044,1.149389,1.194769,1.247186,1.303879,1.360921,1.415447,1.466152,1.513689,1.55948,1.605828,1.654214,1.705349,1.758097,1.80992,1.85732,1.897953,1.931005,1.957749,1.980531,2.002745,2.027026,2.053915,2.083174,2.115703,2.152357,2.193643,2.240161,2.291645,2.346592,2.402858
Nepal,NPL,,,,,,,,,,,10.09222367,10.23450906,10.39126115,10.56049835,10.73833999,10.92463739,11.12083695,11.32622122,11.53886042,11.75901927,11.986974,12.232454,12.487785,12.753028,13.028248,13.313487,13.60867,13.913775,14.228941,14.554356,14.89008,15.237302,15.596012,15.963746,16.337117,16.714335,17.091959,17.472138,17.865238,18.285434,18.741688,19.237322,19.76557,20.312687,20.859421,21.390905,21.902534,22.395247,22.866496,23.315053,23.740145,24.140941,24.516969,24.8689,25.19813,25.506847,25.794344,26.063619,26.325183,26.592666,26.87591,27.179237,27.500515,27.834981,28.174724
Netherlands,NLD,10.06117975,10.21118283,10.32825047,10.43887144,10.56043515,10.69519581,10.83298768,10.96931091,11.12897215,11.28890378,11.4265486,11.57847098,11.74458269,11.90403046,12.06435012,12.22837651,12.39033369,12.53162072,12.65881709,12.80636958,12.96488,13.104216,13.239283,13.369326,13.49346,13.611064,13.722272,13.827329,13.92597,14.017909,14.103279,14.181967,14.255051,14.325363,14.396606,14.471591,14.551065,14.634787,14.723266,14.816751,14.915139,15.019184,15.128288,15.239262,15.347792,15.450803,15.546647,15.636131,15.721627,15.806771,15.894016,15.984365,16.076427,16.167421,16.253397,16.331646,16.401105,16.463031,16.519862,16.575173,16.631571,16.689863,16.749318,16.809157,16.86802
New Zealand,NZL,1.902573149,1.941534618,1.98879711,2.041235916,2.08648745,2.129746093,2.171740399,2.222704859,2.274674085,2.324113926,2.36461594,2.42513744,2.48106868,2.533709889,2.584157823,2.632462162,2.679470551,2.71994832,2.750705748,2.78011707,2.819548,2.87181,2.930469,2.989985,3.042573,3.082883,3.108745,3.122551,3.129098,3.135453,3.146771,3.164965,3.188664,3.215826,3.243078,3.268192,3.290132,3.310408,3.332297,3.36035,3.397534,3.445596,3.502765,3.564227,3.623181,3.674886,3.717239,3.752102,3.783516,3.817489,3.858234,3.906911,3.961695,4.020195,4.078779,4.134699,4.187584,4.238021,4.28538,4.329124,4.369027,4.404483,4.435883,4.465276,4.495482
Nicaragua,NIC,1.282752885,1.321765341,1.362053588,1.403791863,1.447156493,1.49232255,1.539172345,1.587589997,1.637749745,1.6898268,1.74399735,1.80021975,1.858377982,1.918531795,1.98074303,2.045073665,2.111356567,2.179549812,2.24990452,2.322670695,2.398095,2.472656,2.549779,2.629503,2.711847,2.796748,2.884156,2.973805,3.065118,3.157356,3.24991,3.342666,3.435527,3.527935,3.619252,3.709091,3.796914,3.88294,3.968453,4.055262,4.144564,4.236805,4.331273,4.426577,4.520727,4.612229,4.700777,4.786641,4.869627,4.949661,5.026792,5.10075,5.171736,5.240876,5.309703,5.379327,5.450217,5.522119,5.594524,5.666595,5.737722,5.807787,5.877034,5.945646,6.013913
Niger,NER,,,,,,,,,,,3.635292099,3.709471259,3.78705735,3.867814013,3.950686606,4.035739369,4.123034769,4.212639705,4.304622404,4.399494127,4.497355,4.623121,4.753054,4.887484,5.026744,5.171029,5.320869,5.476206,5.635954,5.798584,5.963159,6.129762,6.299343,6.472971,6.65211,6.83817,7.031675,7.233482,7.445788,7.671233,7.911884,8.168834,8.44233,8.7325,9.039088,9.361912,9.70173,10.05896,10.432657,10.821434,11.224523,11.642308,12.075991,12.526725,12.996012,13.485436,13.99553,14.527631,15.08513,15.672194,16.29199,16.946485,17.635782,18.358863,19.113728
Nigeria,NGA,32.10938997,32.81136926,33.53406173,34.27815307,35.27663482,36.30660045,37.3688358,38.46409207,39.59307419,40.75657185,41.95574073,43.19183662,44.46589962,45.7786809,47.13406346,48.53633479,49.97746307,51.44925473,52.96040797,54.52057254,56.131844,57.453734,58.829319,60.285453,61.857023,63.565598,65.426976,67.425435,69.512233,71.619216,73.698096,75.729572,77.729802,79.729311,81.775215,83.90157,86.118043,88.412917,90.773613,93.179755,95.617345,98.085436,100.592458,103.145093,105.753088,108.424822,111.164651,113.975055,116.860691,119.826231,122.876723,126.014935,129.246283,132.581484,136.033321,139.611303,143.318011,147.152502,151.115683,155.207145,159.424742,163.770669,168.240403,172.816517,177.475986
Norway,NOR,3.26372214,3.29445395,3.326297267,3.359442981,3.392786736,3.425935309,3.458504299,3.490436745,3.521478367,3.551323403,3.579699221,3.608248057,3.637354551,3.664963468,3.692750645,3.721552334,3.752014133,3.784391277,3.817341095,3.849321206,3.875719,3.90475,3.932945,3.959705,3.984291,4.006221,4.025297,4.041789,4.05628,4.069626,4.082525,4.095177,4.107655,4.120386,4.133833,4.148355,4.164166,4.181326,4.199817,4.219532,4.240375,4.262367,4.285504,4.309606,4.334434,4.359788,4.385951,4.412958,4.440109,4.466468,4.491572,4.514907,4.53724,4.560947,4.589241,4.624388,4.667105,4.716584,4.771633,4.830371,4.891251,4.953945,5.018367,5.08345,5.14797
Oman,OMN,,,,,,,,,,,,,,,,,,,,,0.72385,0.748971,0.776379,0.806989,0.841947,0.882044,0.927439,0.977806,1.032799,1.091855,1.154375,1.220548,1.290007,1.360921,1.430926,1.498416,1.561493,1.620573,1.679089,1.741965,1.812159,1.892345,1.979914,2.066264,2.139539,2.191864,2.219768,2.227596,2.224922,2.225481,2.239403,2.272547,2.323203,2.385075,2.448194,2.506891,2.553376,2.59375,2.652281,2.762073,2.943747,3.210003,3.545192,3.906912,4.236057
Pakistan,PAK,34.87834035,35.70411897,36.55675843,37.43724359,38.34761497,39.28692483,40.26061346,41.27229312,42.32354226,43.41563243,44.54981493,45.72722975,46.94920916,48.20806994,49.50239553,50.83442546,52.20598103,53.61682277,55.06736554,56.55936655,58.094239,59.690467,61.341255,63.062204,64.873705,66.791496,68.818471,70.953777,73.204087,75.575981,78.071984,80.691701,83.427522,86.264621,89.183159,92.165065,95.207133,98.301647,101.420791,104.530689,107.607639,110.634399,113.616165,116.579605,119.564925,122.599749,125.697651,128.845692,132.01368,135.158132,138.250487,141.282077,144.271586,147.25153,150.267989,153.356383,156.524189,159.767672,163.096985,166.520983,170.043918,173.669648,177.392252,181.192646,185.044286
Panama,PAN,0.885655363,0.908536475,0.932868355,0.954806777,0.977509264,1.002902012,1.028598363,1.055347538,1.076915756,1.106591426,1.138806294,1.172113851,1.206398759,1.241679119,1.278112379,1.315802995,1.354696433,1.394704089,1.435659523,1.47737299,1.519293,1.563113,1.607835,1.653257,1.699114,1.745207,1.791459,1.837887,1.884512,1.931393,1.978575,2.026057,2.073826,2.121921,2.17039,2.219276,2.268619,2.318444,2.368772,2.419618,2.47101,2.522901,2.57533,2.628511,2.68272,2.738125,2.794845,2.852739,2.911383,2.970193,3.028751,3.086887,3.144728,3.202511,3.260611,3.319301,3.3786,3.438398,3.498679,3.559401,3.620506,3.681979,3.743761,3.805683,3.867535
Paraguay,PRY,,1.513657535,1.554190634,1.59568864,1.638169534,1.68165344,1.724831548,1.768983731,1.814128686,1.860283679,1.907469549,1.956911868,2.007635967,2.059673519,2.113061679,2.167832121,2.225892272,2.285506657,2.346717192,2.409567938,2.474102,2.535355,2.596741,2.659084,2.723523,2.790964,2.861582,2.935375,3.012833,3.094479,3.180628,3.271454,3.366726,3.465796,3.56775,3.671826,3.777764,3.885433,3.994328,4.103909,4.21374,4.323402,4.432738,4.541902,4.651222,4.760853,4.870695,4.980346,5.089306,5.196935,5.302703,5.406625,5.508615,5.607948,5.703742,5.795493,5.882797,5.96616,6.047131,6.127847,6.209877,6.293763,6.379162,6.465669,6.552518
Peru,PER,7.718280428,7.914157221,8.115898968,8.324618576,8.541933814,8.768957591,9.004980115,9.248891369,9.502307676,9.766341944,10.04261242,10.33233232,10.63469347,10.9474691,11.26874007,11.59617928,11.92897763,12.26855179,12.61621528,12.97328353,13.341071,13.704333,14.072476,14.447649,14.832839,15.229951,15.639898,16.061327,16.491087,16.924758,17.359118,17.792551,18.225727,18.660443,19.099575,19.54495,19.99625,20.451712,20.909897,21.368856,21.826658,22.28313,22.737056,23.184222,23.619358,24.038761,24.441076,24.827409,25.199744,25.561297,25.914875,26.261363,26.601463,26.937737,27.273188,27.610406,27.949958,28.292768,28.642048,29.001563,29.373644,29.759891,30.158768,30.565461,30.973148
Philippines,PHL,19.59913981,20.19635725,20.8117712,21.44593892,22.09943004,22.77283365,23.46675832,24.18182674,24.91868464,25.67799716,26.46044539,27.27805008,28.12652834,29.00573157,29.91574468,30.8555027,31.81704134,32.79306855,33.78348172,34.78729019,35.804731,36.851055,37.9254,39.026082,40.149959,41.295129,42.461189,43.650333,44.866279,46.113992,47.396966,48.715592,50.068493,51.455037,52.873979,54.323651,55.803915,57.312794,58.844392,60.391168,61.94734,63.50994,65.078901,66.654954,68.240134,69.835713,71.437381,73.042605,74.656228,76.285225,77.932247,79.604541,81.294378,82.971734,84.596249,86.141373,87.592899,88.965508,90.297115,91.641881,93.038902,94.501233,96.017322,97.571676,99.13869
Poland,POL,,,,,,,,,,,,,,,,,,,,,32.816751,33.068997,33.328713,33.59781,33.877397,34.168112,34.468877,34.779313,35.100942,35.435627,35.782855,36.145211,36.517072,36.879742,37.208529,37.486105,37.703942,37.867481,37.990683,38.094812,38.195258,38.297549,38.396826,38.485892,38.553355,38.59186,38.599825,38.583109,38.550777,38.515359,38.486305,38.466543,38.454823,38.451227,38.45452,38.463514,38.478763,38.500356,38.525752,38.551489,38.574682,38.594217,38.609486,38.618698,38.619974
Portugal,PRT,8.093763363,8.13929959,8.173619755,8.2243334,8.275286579,8.333285911,8.394064573,8.453166495,8.521135762,8.591118215,8.66316231,8.65788981,8.646960823,8.706206282,8.745415874,8.751502975,8.732281708,8.726721218,8.738273726,8.721161642,8.670352,8.717871,8.806016,8.923928,9.054924,9.185876,9.314301,9.441167,9.560753,9.667021,9.755635,9.824239,9.873144,9.904444,9.921895,9.929014,9.92541,9.912208,9.896416,9.886997,9.890319,9.909574,9.943197,9.986828,10.0336,10.078431,10.119985,10.159662,10.19831,10.237593,10.278542,10.320463,10.362028,10.402836,10.442446,10.480085,10.516559,10.550695,10.577458,10.59026,10.584837,10.558909,10.515016,10.459716,10.402343
